mdl	fgspecies	bgspecies	om0	lnlm0	npm0	ombnfg	ombnbg	lnlbn	npbn	ombffg	ombfbg	lnlbf	npbf
F3x4	Phalacrocorax_carbo	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30060	-25690.449078	163	0.38074	0.30042	-25684.005381	164
F3x4	Phoenicopterus_ruber	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.31984	-25575.106537	163	0.57246	0.31983	-25573.963327	164
F3x4	Phoenicopterus_ruber	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30000	-25684.398580	163	0.53949	0.30002	-25683.030614	164
F3x4	Podilymbus_podiceps	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32275	-25587.241354	163	0.22620	0.32259	-25574.615960	164
F3x4	Podilymbus_podiceps	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30280	-25697.459895	163	0.20990	0.30266	-25683.649504	164
F3x4	Pterocles_gutturalis	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32260	-25588.168517	163	0.25986	0.32228	-25575.010758	164
F3x4	Pterocles_gutturalis	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30278	-25698.768606	163	0.23897	0.30242	-25684.020062	164
F3x4	Pygoscelis_adeliae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.31858	-25571.065501	163	0.88648	0.31858	-25571.012900	164
F3x4	Pygoscelis_adeliae	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.29889	-25680.338991	163	0.81889	0.29889	-25680.194504	164
F3x4	Rhea_americana	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32050	-25581.533555	163	0.39066	0.32037	-25575.046754	164
F3x4	Rhea_americana	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30067	-25691.591644	163	0.36406	0.30057	-25684.145131	164
F3x4	Serinus_canaria	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32077	-25578.282380	163	0.40321	0.32075	-25575.139973	164
F3x4	Serinus_canaria	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Spheniscus_demersus,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.30096	-25687.984578	163	0.36975	0.30095	-25684.259657	164
F3x4	Spheniscus_demersus	Apteryx_rowi,Apteryx_australis,Dromaius_novaehollandiae,Casuarius_casuarius,Rhea_americana,Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Anseranas_semipalmata,Oxyura_jamaicensis,Nettapus_auritus,Cygnus_olor,Cygnus_atratus,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Aythya_fuligula,Asarcornis_scutulata,Anas_platyrhynchos,Cairina_moschata,Corythaeola_cristata,Tauraco_erythrolophus,Cuculus_canorus,Geococcyx_californianus,Galbula_dea,Dryobates_pubescens,Apaloderma_vittatum,Upupa_epops,Buceros_rhinoceros,Merops_nubicus,Leptosomus_discolor,Strigops_habroptila,Melopsittacus_undulatus,Nestor_notabilis,Tyto_alba,Acanthisitta_chloris,Manacus_vitellinus,Ficedula_albicollis,Stachyridopsis_ruficeps,Parus_major,Zonotrichia_albicollis,Camarhynchus_parvulus,Geospiza_fortis,Passer_domesticus,Serinus_canaria,Lonchura_striata,Taeniopygia_guttata,Chloebia_gouldiae,Oriolus_oriolus,Corvus_brachyrhynchos,Corvus_moneduloides,Coloeus_monedula,Cnemophilus_loriae,Malurus_cyaneus,Columba_livia,Opisthocomus_hoazin,Podilymbus_podiceps,Phoenicopterus_ruber,Cariama_cristata,Chlamydotis_macqueenii,Mesitornis_unicolor,Ciconia_maguari,Gymnogyps_californianus,Cathartes_aura,Pterocles_gutturalis,Phaethon_lepturus,Egretta_garzetta,Nipponia_nippon,Phalacrocorax_carbo,Fulmarus_glacialis,Pygoscelis_adeliae,Aptenodytes_forsteri,Gavia_stellata,Calidris_pugnax,Falco_tinnunculus,Falco_peregrinus,Aquila_chrysaetos,Buteo_japonicus,Haliaeetus_leucocephalus,Calypte_anna,Antrostomus_carolinensis	0.30144	-25684.430588	163	1.00000	0.32076	-25577.078581	163	0.43012	0.32077	-25575.099857	164
